ID_Sankce,ID_kontroly,Vyse_pokuty,Zákon,Paragraf,Datum_nabyti_Pravni_Moci
66066,101211018808801,1000,Zák. 22/1997,"§13, odst.9,§18 odst. 2c),§19a odst.4b)",3/26/2013
66068,101301178808801,1000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",3/26/2013
66069,101301298808801,1000,Zák. 22/1997,"§13, odst.9,§18 odst. 2c),§19a odst.4b)",3/28/2013
66070,241303190400901,2000,Zák. 22/1997,"§13, odst.9,§13, odst.12",3/19/2013
66071,241303230400901,1000,Zák. 22/1997,"§13, odst.11,§13, odst.12",3/23/2013
66077,101303078105201,5000,Zák. 22/1997,"§13 odst.1,§13, odst.2,§19a odst. 3a),§19a odst. 3b)",3/28/2013
66085,241303280400902,1000,Zák. 22/1997,"§13, odst.9",3/28/2013
66087,271303250504901,2000,Zák. 22/1997,"§13, odst.9",3/25/2013
66088,401303220013002,1000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",3/28/2013
66092,271303260504901,1000,Zák. 22/1997,"§13, odst.9",3/26/2013
66112,271301210504901,10000,Zák. 22/1997,"§13, odst.2",3/27/2013
66131,301302040013801,5000,Zák. 22/1997,"§13, odst.9",4/13/2013
66134,301302210017501,2000,Zák. 22/1997,"§13, odst.9",4/23/2013
66138,301302200013801,6000,Zák. 22/1997,"§13, odst.9",4/16/2013
66157,101302260904703,1000,Zák. 22/1997,"§18a),§13, odst.9,§18 odst. 2d),§19a odst.4b)",4/29/2013
66158,401303260551202,2000,Zák. 22/1997,§19a odst.4b),3/26/2013
66159,101303299204701,3000,Zák. 22/1997,"§13, odst.9,§18 odst. 2c),§19a odst.4b)",3/29/2013
66160,101301169204701,1000,Zák. 22/1997,"§18 odst. 2,§19a odst.4b)",3/26/2013
66166,401303280602501,1000,Zák. 22/1997,§19a odst.4b),3/28/2013
66175,401303270557302,3000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",3/27/2013
66186,241304020400902,1000,Zák. 22/1997,"§13, odst.9,§13, odst.12",4/2/2013
66195,221302270252602,1000,Zák. 22/1997,"§13, odst.9",3/20/2013
66197,211303050103801,20000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",3/29/2013
66203,221303180251101,1000,Zák. 22/1997,"§13, odst.9",3/18/2013
66224,211212050006702,8000,Zák. 22/1997,"§13, odst.9",4/11/2013
66242,311302070605101,10000,Zák. 22/1997,§19a odst.4b),4/11/2013
66250,221303270016902,1000,Zák. 22/1997,"§13, odst.9",3/27/2013
66266,221303190253401,1000,Zák. 22/1997,"§13, odst.9",3/19/2013
66273,221303200252601,1000,Zák. 22/1997,"§13, odst.9",3/20/2013
66289,401212040557301,10000,Zák. 22/1997,"§18 odst. 2d),§19a odst.4b)",4/4/2013
66295,101302258550101,8000,Zák. 22/1997,"§13, odst.2,§19a odst. 3b)",4/4/2013
66307,101301118955901,2000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",3/29/2013
66320,101303260009403,1000,Zák. 22/1997,"§13, odst.9",4/5/2013
66358,271301240305001,3000,Zák. 22/1997,"§13, odst.9",3/29/2013
66359,271302110305001,5000,Zák. 22/1997,"§13, odst.9",3/29/2013
66361,271301150504901,1000,Zák. 22/1997,"§13, odst.9",4/2/2013
66378,221301150020801,0,Zák. 22/1997,§18a),3/29/2013
66393,221211220029901,5000,Zák. 22/1997,"§13, odst.9,§18 odst. 2c),§19a odst. 1a),§19a odst. 3d)",4/3/2013
66394,221301150020801,20000,Zák. 22/1997,"§13, odst.9",3/29/2013
66396,101302200904702,1000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",4/4/2013
66398,221212070020701,0,Zák. 22/1997,§18a),3/21/2013
66400,221210300029901,10000,Zák. 22/1997,"§13, odst.9,§18 odst. 2c),§19 odst. 1a),§19a odst. 3d)",4/3/2013
66464,301205250013801,3000,Zák. 22/1997,"§13, odst.9",4/20/2013
66465,301205250013801,0,Zák. 22/1997,§19a odst.4b),4/20/2013
66493,101303268550101,10000,Zák. 22/1997,§19a odst. 1a),4/4/2013
66496,101302069204701,1000,Zák. 22/1997,§19a odst.4b),4/4/2013
66498,101304039204701,1000,Zák. 22/1997,§19a odst.4b),4/3/2013
66499,101304089907701,3000,Zák. 22/1997,§19a odst. 3b),4/8/2013
66500,311301090604301,2000,Zák. 22/1997,"§19a odst.4b),§19a odst. 3d)",4/27/2013
66507,271304090504901,1000,Zák. 22/1997,"§13, odst.9",4/9/2013
66508,101302268808801,1000,Zák. 22/1997,§19a odst.4b),4/9/2013
66509,101211148808802,1000,Zák. 22/1997,§19a odst.4b),4/9/2013
66518,401304050557301,2000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",4/5/2013
66520,101212108603201,1000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",4/10/2013
66532,271303250309501,1000,Zák. 22/1997,§19a odst.4b),4/9/2013
66548,101304119553001,5000,Zák. 22/1997,§19a odst. 3b),4/11/2013
66549,241303200400901,1000,Zák. 22/1997,"§13, odst.9,§13, odst.12",4/8/2013
66550,241304060400901,5000,Zák. 22/1997,"§13, odst.9,§13, odst.12",4/6/2013
66551,241303140400902,3000,Zák. 22/1997,"§13, odst.9,§13, odst.12",4/9/2013
66553,241304090400902,3000,Zák. 22/1997,"§13, odst.9,§13, odst.12",4/9/2013
66569,241304080405601,1000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",4/8/2013
66595,271304110305001,2000,Zák. 22/1997,§19a odst.4b),4/11/2013
66596,271304110504901,1000,Zák. 22/1997,"§13, odst.9",4/11/2013
66598,101303049605601,1000,Zák. 22/1997,§19a odst. 3a),4/10/2013
66599,271304090506701,1000,Zák. 22/1997,"§13, odst.9",4/9/2013
66608,101304089605601,1000,Zák. 22/1997,§19a odst. 3a),4/8/2013
66678,101302199154601,3000,Zák. 22/1997,§19a odst. 3a),4/9/2013
66726,101304119253101,1000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",4/11/2013
66738,251301030024301,10000,Zák. 22/1997,§19a odst. 3d),5/7/2013
66749,311302260604101,5000,Zák. 22/1997,§19a odst.4b),4/27/2013
66768,401301310013001,10000,Zák. 22/1997,§19a odst.4b),4/6/2013
66769,401301180013001,5000,Zák. 22/1997,§19a odst.4b),4/6/2013
66779,401301110013001,20000,Zák. 22/1997,§19a odst. 1a),4/16/2013
66784,401304120551201,2000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",4/12/2013
66787,101203128205501,20000,Zák. 22/1997,"§13 odst.1,§13, odst.2,§19a odst. 3b)",4/30/2013
66797,271304150307201,1500,Zák. 22/1997,§19a odst. 3b),4/15/2013
66798,101303220904701,5000,Zák. 22/1997,§19a odst. 1a),4/17/2013
66800,101211198550101,50000,Zák. 22/1997,"§13 odst.1,§13, odst.2,§19a odst. 3a)",5/8/2013
66817,221301100018601,5000,Zák. 22/1997,"§13, odst.9",4/6/2013
66836,221301040020701,2000,Zák. 22/1997,"§13, odst.9",4/6/2013
66848,241303300400902,2000,Zák. 22/1997,"§13, odst.9,§13, odst.12",4/18/2013
66852,241304020406001,3000,Zák. 22/1997,"§13, odst.9",4/18/2013
66854,241304180400903,2000,Zák. 22/1997,"§13, odst.9,§13, odst.12",4/18/2013
66857,101303220913003,5000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",4/17/2013
66858,221208230020801,0,Zák. 22/1997,§19a odst.4b),4/3/2013
66860,221302220020801,3000,Zák. 22/1997,"§13, odst.9,§18 odst. 2c)",4/4/2013
66866,221208230020801,30000,Zák. 22/1997,"§13, odst.9,§18 odst. 2c)",4/3/2013
66867,221212070029901,2000,Zák. 22/1997,"§13, odst.9",4/3/2013
66868,221212050020701,12000,Zák. 22/1997,"§13, odst.9",4/3/2013
66879,301303260704402,3000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",4/30/2013
66899,271304150504901,1000,Zák. 22/1997,"§13, odst.9",4/15/2013
66918,271304160506702,1500,Zák. 22/1997,"§13, odst.9",4/16/2013
66925,221301090028701,1000,Zák. 22/1997,"§13, odst.9",4/18/2013
66929,221301110029901,2000,Zák. 22/1997,"§13, odst.9",4/17/2013
66942,241304200400901,2000,Zák. 22/1997,"§13, odst.9,§13, odst.12",4/20/2013
66959,311303220024701,1000,Zák. 22/1997,§19a odst.4b),4/12/2013
66982,271302070305001,5000,Zák. 22/1997,"§13, odst.9",4/16/2013
66986,221301080253801,3000,Zák. 22/1997,"§13, odst.9,§18 odst. 2c)",4/17/2013
66995,221301170028701,2000,Zák. 22/1997,"§13, odst.9",4/16/2013
66998,221301210028701,2000,Zák. 22/1997,"§13, odst.9",4/16/2013
67006,271212070506701,3000,Zák. 22/1997,"§13, odst.9",4/13/2013
67008,271302060305001,4000,Zák. 22/1997,"§13, odst.9",4/12/2013
67041,301302270704401,4000,Zák. 22/1997,"§13, odst.9",5/3/2013
67046,221304120253601,1000,Zák. 22/1997,"§13, odst.9",4/12/2013
67052,241304220400901,2000,Zák. 22/1997,"§13, odst.9",4/22/2013
67060,221304120016901,1000,Zák. 22/1997,"§13, odst.9",4/12/2013
67088,401302140013002,5000,Zák. 22/1997,§19a odst.4b),4/17/2013
67093,221304040251802,1000,Zák. 22/1997,"§13, odst.9",4/4/2013
67122,241304230400902,1000,Zák. 22/1997,"§13, odst.9,§13, odst.12",4/23/2013
67127,401304190013002,1000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",4/19/2013
67132,271304230305002,1000,Zák. 22/1997,"§13, odst.9,§19a odst. 3a)",4/23/2013
67135,101304238550101,10000,Zák. 22/1997,"§13 odst.1,§13, odst.2,§19a odst. 3b)",4/23/2013
67136,401304180013002,1000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",4/18/2013
67151,311304180604301,2000,Zák. 22/1997,§19a odst. 3b),4/18/2013
67176,101304228015901,6000,Zák. 22/1997,"§13 odst.1,§13, odst.2,§19a odst. 3a),§19a odst. 3b)",4/22/2013
67180,401304190551202,1000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",4/19/2013
67200,271304250305001,3000,Zák. 22/1997,"§13, odst.9",4/25/2013
67218,221304030253801,1000,Zák. 22/1997,"§13, odst.9",4/3/2013
67222,101211209002001,20000,Zák. 22/1997,"§13 odst.1,§13, odst.2,§19a odst. 3a)",5/10/2013
67223,221304220020801,1000,Zák. 22/1997,"§13, odst.9",4/22/2013
67244,271304220504901,1000,Zák. 22/1997,"§13, odst.9",4/22/2013
67252,271304220506701,2000,Zák. 22/1997,"§13, odst.9",4/22/2013
67276,221304160203301,2000,Zák. 22/1997,"§13, odst.9",4/16/2013
67287,101209030009405,50000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",5/21/2013
67288,101209030009406,50000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",5/21/2013
67309,271304100309501,1000,Zák. 22/1997,§19a odst.4b),4/26/2013
67347,241304220405602,1000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",4/22/2013
67348,241303210406002,1000,Zák. 22/1997,"§13, odst.9",4/10/2013
67350,241304240405601,500,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",4/24/2013
67353,241304250405601,500,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",4/25/2013
67356,401304100013001,1000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",4/30/2013
67361,401304290013002,1000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",4/29/2013
67368,401212140013001,8000,Zák. 22/1997,"§19a odst.4b),§19a odst. 3d)",5/3/2013
67372,401301090557302,6000,Zák. 22/1997,§19a odst.4b),5/6/2013
67379,241304250400901,5000,Zák. 22/1997,"§13, odst.9",4/25/2013
67381,241304290406002,1500,Zák. 22/1997,"§13, odst.9",4/29/2013
67383,241303130406001,8000,Zák. 22/1997,§13 odst.1,4/30/2013
67384,101303268955901,7000,Zák. 22/1997,"§13 odst.1,§19a odst. 3b)",4/26/2013
67385,241304090405402,6000,Zák. 22/1997,"§13, odst.9",4/22/2013
67410,221304120250202,2000,Zák. 22/1997,"§13, odst.9",4/17/2013
67429,311303200024701,1000,Zák. 22/1997,§19a odst.4b),4/18/2013
67430,101304269021301,1000,Zák. 22/1997,"§13, odst.9",4/26/2013
67495,221304290016901,1000,Zák. 22/1997,"§13, odst.9",4/29/2013
67521,221301280028701,2000,Zák. 22/1997,"§13, odst.9",4/27/2013
67534,271305020504901,1000,Zák. 22/1997,"§13, odst.9",5/2/2013
67585,221302210020802,2000,Zák. 22/1997,"§13, odst.9,§18 odst. 2c)",4/19/2013
67590,221301160020701,10000,Zák. 22/1997,"§13, odst.9",4/23/2013
67650,101211278550101,50000,Zák. 22/1997,"§13 odst.1,§13, odst.2,§19a odst. 3a),§19a odst. 3b)",5/23/2013
67669,101305068205501,3000,Zák. 22/1997,"§13, odst.2,§19a odst. 3a)",5/6/2013
67691,401305030557301,1000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",5/3/2013
67700,401305020551201,1000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",5/2/2013
67703,271305070305001,3000,Zák. 22/1997,"§13, odst.9",5/7/2013
67705,271305090305001,3000,Zák. 22/1997,"§13, odst.9,§19a odst. 3a)",5/9/2013
67712,271305060506701,4000,Zák. 22/1997,"§13, odst.9",5/6/2013
67716,271305060504901,1000,Zák. 22/1997,"§13, odst.9",5/6/2013
67717,271305070506701,1000,Zák. 22/1997,"§13, odst.9",5/7/2013
67718,241305020406001,1500,Zák. 22/1997,"§13, odst.9",5/2/2013
67728,271303140504901,2000,Zák. 22/1997,"§13, odst.9",5/4/2013
67734,241304100405401,2000,Zák. 22/1997,"§13, odst.9",5/9/2013
67735,241304100405402,1000,Zák. 22/1997,"§13, odst.9",5/9/2013
67745,271305070506101,1500,Zák. 22/1997,"§13, odst.9",5/7/2013
67752,271305090506102,1000,Zák. 22/1997,"§13, odst.9",5/9/2013
67761,271302130305001,150000,Zák. 22/1997,"§13, odst.9",5/4/2013
67764,271301080307201,5000,Zák. 22/1997,"§13, odst.9",5/7/2013
67771,221212130028701,30000,Zák. 22/1997,"§19a odst.4b),§19a odst. 3a),§19a odst. 3d)",5/4/2013
67779,271304170502102,3000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",5/3/2013
67787,271304230502101,3000,Zák. 22/1997,"§13, odst.9",5/6/2013
67805,211301080306401,1000,Zák. 22/1997,"§13, odst.9",5/10/2013
67832,401305070013001,1000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",5/7/2013
67835,401305090557302,1000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",5/9/2013
67860,301303060703601,2500,Zák. 22/1997,§19a odst.4b),5/28/2013
67861,301303200703601,6000,Zák. 22/1997,§19a odst. 3b),5/23/2013
67864,301302140807101,5000,Zák. 22/1997,§19a odst.4b),6/4/2013
67865,301302140807101,0,Zák. 22/1997,§18a),6/4/2013
67915,101206079204701,100000,Zák. 22/1997,"§13 odst.1,§13, odst.2,§19a odst. 3b)",5/29/2013
67921,401305060551201,1000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",5/6/2013
67928,271304170309501,1000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",5/14/2013
67948,271305130305001,5000,Zák. 22/1997,"§13, odst.9,§19a odst. 3a)",5/13/2013
67952,241305110400901,4000,Zák. 22/1997,"§13, odst.9,§13, odst.12",5/11/2013
67955,271305160305002,3000,Zák. 22/1997,"§13, odst.9",5/16/2013
67963,241305130405601,1000,Zák. 22/1997,§19a odst.4b),5/13/2013
67964,241305130405602,1000,Zák. 22/1997,§19a odst.4b),5/13/2013
67979,271305140506101,2000,Zák. 22/1997,"§13, odst.9",5/14/2013
67980,271305150506101,2000,Zák. 22/1997,"§13, odst.9",5/15/2013
68000,241305180400901,2000,Zák. 22/1997,"§13, odst.9,§13, odst.12",5/18/2013
68001,241305180400902,1000,Zák. 22/1997,"§13, odst.9,§13, odst.12",5/18/2013
68005,101303280904703,1000,Zák. 22/1997,"§18a),§13, odst.9,§18 odst. 2c),§19a odst.4b)",5/15/2013
68027,101305078015901,5000,Zák. 22/1997,§19a odst. 3a),5/7/2013
68056,221305020251802,1000,Zák. 22/1997,"§13, odst.9",5/2/2013
68079,241305180027901,2000,Zák. 22/1997,"§13, odst.9,§13, odst.12,§18 odst. 2c)",5/18/2013
68088,221305030253801,5000,Zák. 22/1997,"§13, odst.9",5/3/2013
68089,221305020253801,1000,Zák. 22/1997,"§13, odst.9",5/2/2013
68094,221302140020801,5000,Zák. 22/1997,"§13, odst.9",5/10/2013
68114,101301238808801,1000,Zák. 22/1997,§19a odst.4b),5/16/2013
68125,401305150013001,1000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",5/15/2013
68131,401305160555602,1000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",5/16/2013
68135,401305140555602,1000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",5/14/2013
68139,401305160551202,1000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",5/16/2013
68140,401302190551202,1000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",5/14/2013
68142,401305170551201,1000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",5/17/2013
68143,401301170013001,5000,Zák. 22/1997,§19a odst.4b),7/10/2013
68146,401301240557301,10000,Zák. 22/1997,§19a odst.4b),5/21/2013
68161,401301170557301,6000,Zák. 22/1997,"§13, odst.9",5/4/2013
68163,301304040703201,2000,Zák. 22/1997,§19a odst.4b),6/5/2013
68165,301302220807101,3000,Zák. 22/1997,§19a odst.4b),6/4/2013
68167,301304030703201,1500,Zák. 22/1997,§19a odst.4b),6/5/2013
68172,301303200703202,3000,Zák. 22/1997,§19a odst.4b),6/4/2013
68173,301303130017501,1500,Zák. 22/1997,§19a odst.4b),6/4/2013
68181,401305160557302,2000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",5/16/2013
68191,221301110253401,2000,Zák. 22/1997,"§13, odst.9",5/1/2013
68203,241305180027902,1000,Zák. 22/1997,"§13, odst.9,§13, odst.12",5/18/2013
68211,271212140308901,40000,Zák. 22/1997,"§13 odst.1,§13, odst.2",5/8/2013
68228,271301110307201,3000,Zák. 22/1997,"§13, odst.9",5/10/2013
68261,271305230305001,2000,Zák. 22/1997,"§13, odst.9",5/23/2013
68278,101210258808801,1000,Zák. 22/1997,§19a odst.4b),5/23/2013
68280,271304170506702,1000,Zák. 22/1997,"§13, odst.9",5/23/2013
68283,241304220406001,2500,Zák. 22/1997,"§13, odst.9",5/22/2013
68284,271305220504901,2000,Zák. 22/1997,"§13, odst.9",5/22/2013
68285,241304220406003,1500,Zák. 22/1997,"§13, odst.9",5/22/2013
68286,241305070406001,2000,Zák. 22/1997,"§13, odst.9",5/23/2013
68318,221212100029901,100000,Zák. 22/1997,"§13, odst.9,§18 odst. 2c)",5/18/2013
68331,101303198902101,2000,Zák. 22/1997,§19a odst.4b),5/23/2013
68333,221302180028701,10000,Zák. 22/1997,"§13, odst.9,§18 odst. 2c)",5/16/2013
68340,221302270020801,2000,Zák. 22/1997,"§13, odst.9",5/21/2013
68350,101208290904701,20000,Zák. 22/1997,§19a odst. 1a),6/18/2013
68381,101305028808801,1000,Zák. 22/1997,§19a odst.4b),5/28/2013
68382,101303068808801,0,Zák. 22/1997,§19a odst.4b),5/28/2013
68391,101208159605602,10000,Zák. 22/1997,"§13 odst.1,§13, odst.2,§19a odst. 3a),§19a odst. 3b)",6/7/2013
68394,101208160913001,10000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",6/8/2013
68398,101208029605501,15000,Zák. 22/1997,"§13 odst.1,§13, odst.2,§19a odst. 3a)",8/2/2013
68408,101303129909501,4000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",5/28/2013
68419,301303260704401,5000,Zák. 22/1997,"§13, odst.9",6/7/2013
68420,301303210014301,1000,Zák. 22/1997,"§13, odst.9",6/7/2013
68427,221305240016901,1000,Zák. 22/1997,"§13, odst.9",5/24/2013
68432,271305130309501,3000,Zák. 22/1997,§19a odst.4b),5/24/2013
68443,401305210551201,1000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",5/21/2013
68449,401305260557302,1000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",5/26/2013
68471,401305220555601,1000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",5/22/2013
68486,401305220550301,1000,Zák. 22/1997,§19a odst.4b),5/22/2013
68490,271304240502101,3000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",5/29/2013
68508,241305290406002,1000,Zák. 22/1997,"§13, odst.9",5/29/2013
68513,241305280405601,1000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",5/28/2013
68522,101210228701101,10000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",8/2/2013
68583,241305280400901,2000,Zák. 22/1997,"§13, odst.9",5/28/2013
68588,301303220009001,2500,Zák. 22/1997,"§13, odst.9",5/28/2013
68589,301303220009001,0,Zák. 22/1997,§18a),5/28/2013
68601,271305300305001,3000,Zák. 22/1997,"§13, odst.9",5/30/2013
68615,271302060506702,3000,Zák. 22/1997,"§13, odst.9",5/29/2013
68617,271302190506701,3000,Zák. 22/1997,"§13, odst.9",5/31/2013
68621,271305290504901,1000,Zák. 22/1997,"§13, odst.9",5/29/2013
68630,401305300557303,1000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",5/30/2013
68631,401305290557301,3000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",5/29/2013
68634,401305280557301,3000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",5/28/2013
68652,221305240252801,3000,Zák. 22/1997,"§13, odst.9",5/24/2013
68657,241304290400902,4000,Zák. 22/1997,"§13, odst.9,§13, odst.12",5/24/2013
68661,241304280400901,1000,Zák. 22/1997,"§13, odst.9,§13, odst.12",6/3/2013
68686,221302080253802,15000,Zák. 22/1997,"§13, odst.9,§18 odst. 2c)",5/24/2013
68751,251303110007601,3000,Zák. 22/1997,"§18 odst. 2d),§19a odst. 3a)",6/20/2013
68754,101209129002001,30000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",6/18/2013
68755,101304159553001,10000,Zák. 22/1997,"§13, odst.9,§19a odst. 1a)",6/3/2013
68764,241306050400901,3000,Zák. 22/1997,"§13, odst.9",6/5/2013
68765,271306050305001,2000,Zák. 22/1997,"§13, odst.9",6/5/2013
68766,271306040305001,3000,Zák. 22/1997,"§13, odst.9",6/4/2013
68782,271305200502101,1000,Zák. 22/1997,"§13, odst.2,§19a odst.4b)",6/3/2013
68783,271305170502102,1000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",6/5/2013
68792,101205238603201,40000,Zák. 22/1997,"§13 odst.1,§13, odst.2,§19a odst. 3a),§19a odst. 3d)",6/19/2013
68793,101305308205501,4000,Zák. 22/1997,"§13 odst.1,§13, odst.2,§19a odst. 3b)",6/5/2013
68795,301304090017501,1500,Zák. 22/1997,"§13, odst.9",6/19/2013
68797,301304080807102,2000,Zák. 22/1997,"§13, odst.9",6/27/2013
68806,101303048603201,1000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",6/6/2013
68807,271305220309501,1000,Zák. 22/1997,§19a odst.4b),6/5/2013
68816,401304160013002,3000,Zák. 22/1997,"§13, odst.9,§19a odst.4b),§19a odst. 3c)",6/7/2013
68817,401306060013001,1000,Zák. 22/1997,"§13, odst.9,§19a odst.4b)",6/6/2013
68833,241306040406001,2000,Zák. 22/1997,"§13, odst.9",6/4/2013
68839,241306060406001,2000,Zák. 22/1997,"§13, odst.9",6/6/2013
68847,101206158955901,15000,Zák. 22/1997,"§13 odst.1,§13, odst.2,§19a odst. 3a)",6/28/2013
68852,301304090013802,2000,Zák. 22/1997,"§13, odst.9",6/20/2013
68854,301304110701801,3000,Zák. 22/1997,"§13, odst.9",6/26/2013
68855,301305060703201,1500,Zák. 22/1997,"§13, odst.9",6/20/2013
68856,301303130014301,1500,Zák. 22/1997,"§13, odst.9",6/29/2013
68877,101305219253101,10000,Zák. 22/1997,"§13 odst.1,§13, odst.2,§19a odst. 3b)",6/6/2013
68905,251301220301601,5000,Zák. 22/1997,"§13, odst.9,§18 odst. 2c)",7/16/2013
68906,251303200007601,2000,Zák. 22/1997,"§13, odst.9",6/7/2013
68915,241305290400901,3000,Zák. 22/1997,"§13, odst.9,§18 odst. 2c)",6/10/2013
68928,311306070604301,1000,Zák. 22/1997,§19a odst.4b),6/7/2013
68934,221212100020801,0,Zák. 22/1997,§18a),6/4/2013
68960,401301080555601,15000,Zák. 22/1997,"§19a odst.4b),§19a odst. 3d)",6/5/2013
