ID_zakazu,ID_kontroly,Sortiment,Mnozstvi,Jednotka,Cena_celkem,Dle_zakona
70408,401201060602503,Výrobky kožené a textilní galanterie,1,kus,280,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70409,401201060602503,Výrobky kožené a textilní galanterie,1,kus,350,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70410,401201060602503,Výrobky kožené a textilní galanterie,1,kus,260,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70411,401201060602503,Výrobky kožené a textilní galanterie,1,kus,390,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70412,401201060602503,Výrobky kožené a textilní galanterie,1,kus,250,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70413,241201180403801,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
70414,271201200305001,"Materiál pro malování a kreslení (plátna, čtvrtky, barvy, pastelky)",14,kus,1232,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70415,271201200305001,"Materiál pro malování a kreslení (plátna, čtvrtky, barvy, pastelky)",18,kus,882,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70416,271201200305001,"Materiál pro malování a kreslení (plátna, čtvrtky, barvy, pastelky)",3,kus,357,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70417,271201200305001,"Materiál pro malování a kreslení (plátna, čtvrtky, barvy, pastelky)",2,kus,398,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70418,271201200305001,"Materiál pro malování a kreslení (plátna, čtvrtky, barvy, pastelky)",2,kus,258,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70419,271201200305001,"Materiál pro malování a kreslení (plátna, čtvrtky, barvy, pastelky)",2,kus,164,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70420,271201200305001,"Materiál pro malování a kreslení (plátna, čtvrtky, barvy, pastelky)",5,kus,1135,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70421,211201160152001,"Spotřební zboží pro domácnost (zápalky svíčky, knoty, petrolej, lepidla atd.)",6,kus,474,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70422,211201160152001,"Spotřební zboží pro domácnost (zápalky svíčky, knoty, petrolej, lepidla atd.)",8,kus,232,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70423,211201160152001,"Spotřební zboží pro domácnost (zápalky svíčky, knoty, petrolej, lepidla atd.)",1,kus,129,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70424,211201160152001,"Spotřební zboží pro domácnost (zápalky svíčky, knoty, petrolej, lepidla atd.)",4,kus,276,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70425,241201190403801,"Dekorační tkaniny, záclony, závěsy, textilní rolety",1,kus,80,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70426,241201190403801,"Dekorační tkaniny, záclony, závěsy, textilní rolety",1,kus,30,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70427,241201190403801,"Dekorační tkaniny, záclony, závěsy, textilní rolety",1,kus,90,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70428,241201190403801,"Dekorační tkaniny, záclony, závěsy, textilní rolety",1,kus,100,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70429,241201190403801,"Dekorační tkaniny, záclony, závěsy, textilní rolety",1,kus,60,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70430,241201190403801,"Dekorační tkaniny, záclony, závěsy, textilní rolety",1,kus,80,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70431,241201190403801,"Dekorační tkaniny, záclony, závěsy, textilní rolety",1,kus,20,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70432,301201170702101,"Textil - oděvy a oděvní materiály, mimo výrobků pro děti",2,kus,500,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70433,301201170702101,"Textil - oděvy a oděvní materiály, mimo výrobků pro děti",9,kus,1350,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70434,301201170702101,"Textil - oděvy a oděvní materiály, mimo výrobků pro děti",18,kus,900,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70435,301201170702101,"Textil - oděvy a oděvní materiály, mimo výrobků pro děti",17,kus,1173,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70436,301201170702101,"Textil - oděvy a oděvní materiály, mimo výrobků pro děti",24,kus,2376,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70437,301201170702101,"Textil - oděvy a oděvní materiály, mimo výrobků pro děti",5,kus,450,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70438,241201190401801,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
70439,211201160154201,Délková měřidla,1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
70440,211201180154201,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",1,kus,350,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70441,211201180154201,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",2,kus,640,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70442,211201180154201,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",1,kus,390,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70443,211201180154201,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",1,kus,270,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70444,301201190703402,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
70445,301201180702102,"Textil - oděvy a oděvní materiály, mimo výrobků pro děti",3,kus,360,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70446,301201180702102,"Textil - oděvy a oděvní materiály, mimo výrobků pro děti",3,kus,1050,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70447,301201180702102,"Textil - oděvy a oděvní materiály, mimo výrobků pro děti",1,kus,390,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70448,301201180702102,"Textil - oděvy a oděvní materiály, mimo výrobků pro děti",10,kus,4900,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70449,301201180702102,"Textil - oděvy a oděvní materiály, mimo výrobků pro děti",4,kus,7960,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70450,301201180702102,"Textil - oděvy a oděvní materiály, mimo výrobků pro děti",3,kus,1050,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70451,301201180702102,"Textil - oděvy a oděvní materiály, mimo výrobků pro děti",3,kus,390,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70452,301201180702102,"Textil - oděvy a oděvní materiály, mimo výrobků pro děti",12,kus,600,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70453,301201180702102,Oděvy speciálně pro děti a kojence,10,kus,590,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70454,301201180702102,Oděvy speciálně pro děti a kojence,8,kus,392,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70455,241201179405703,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
70456,211201170006702,Délková měřidla,1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
70457,251201030024302,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
70458,211201160151201,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
70459,211201170153401,Délková měřidla,1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
70460,301201180700401,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
70461,211201180153401,Bytový nábytek mimo dřevěného,1,kus,13940,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70462,271201060506501,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
70463,211201190009901,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
70464,301201180807101,Délková měřidla,1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
70465,211201160015101,Délková měřidla,1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
70466,211201180153402,Délková měřidla,1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
70467,211201180154001,Délková měřidla,1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
70468,211201190154001,Délková měřidla,1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
70469,301201190704401,Laserová ukazovátka,18,kus,990,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70470,211201170150701,Délková měřidla,1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
70471,211201190009902,"Spotřební zboží pro domácnost (zápalky svíčky, knoty, petrolej, lepidla atd.)",16,kus,448,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70472,211201190009902,"Spotřební zboží pro domácnost (zápalky svíčky, knoty, petrolej, lepidla atd.)",18,kus,504,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70473,211201190009902,"Spotřební zboží pro domácnost (zápalky svíčky, knoty, petrolej, lepidla atd.)",20,kus,560,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70474,211201190009902,"Spotřební zboží pro domácnost (zápalky svíčky, knoty, petrolej, lepidla atd.)",9,kus,252,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70475,211201190009902,"Spotřební zboží pro domácnost (zápalky svíčky, knoty, petrolej, lepidla atd.)",9,kus,252,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70476,211201190009902,"Spotřební zboží pro domácnost (zápalky svíčky, knoty, petrolej, lepidla atd.)",9,kus,252,"64/1986, §7a, odst 1a) - Ředitelské pozastavení pro podezření na ohrožení oprávněného zájmu"
70477,211201190009902,"Spotřební zboží pro domácnost (zápalky svíčky, knoty, petrolej, lepidla atd.)",7,kus,196,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70478,211201190009902,"Spotřební zboží pro domácnost (zápalky svíčky, knoty, petrolej, lepidla atd.)",7,kus,196,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70479,211201190009902,"Spotřební zboží pro domácnost (zápalky svíčky, knoty, petrolej, lepidla atd.)",43,kus,516,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70480,211201190009902,"Spotřební zboží pro domácnost (zápalky svíčky, knoty, petrolej, lepidla atd.)",19,kus,228,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70481,211201190009902,"Spotřební zboží pro domácnost (zápalky svíčky, knoty, petrolej, lepidla atd.)",3,kus,36,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70482,271201200308801,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
70483,271201170506501,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",20,kus,1980,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70484,271201170506501,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",6,kus,1374,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70485,271201170506501,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",9,kus,1251,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70486,271201170506501,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",10,kus,1390,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70487,271201170506501,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",10,kus,990,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70488,271201170506501,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",15,kus,1485,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70489,271201170506501,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",15,kus,2250,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70490,271201170506501,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",10,kus,2500,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70491,241201180405901,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
70492,241201200405902,Délková měřidla,1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
70493,301201170701802,Objemová měřidla,1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
70494,271201110305201,Hmotnostní měřidla v OBCHODNÍM STYKU (váhy),1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
70495,301201200701801,Objemová měřidla,1,kus,0,64/1986 §7 odst 1b) - Inspektorský zákaz pro neověřená MĚŘIDLA
70496,271201130305201,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",5,kus,1245,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70497,271201130305201,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",5,kus,2995,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70498,271201130305201,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",7,kus,1393,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
70499,271201130305201,"Výhradně pro Kontroly značení - Obuv a textil; jinak 01.091x-tex, 01.092x-obuv",9,kus,1530,64/1986 §7 odst 1a) - Inspektorský zákaz pro zboží neodpovídající zvláštním předpisům
